web-scraper-order,web-scraper-start-url,subsite_link,subsite_link-href,label,label-des,title,Des,services,services-href,service-name,desription,sub-services,sub-services-href,inner-content
"1717288490-1205","https://u.ae/en/information-and-services#/","Moving to the UAE","https://u.ae/en/information-and-services/moving-to-the-uae","","[{""label-des"":""Health, education, jobs, visa, Emirates ID, transportation, finance and more""}]","","[]","Emirates ID","https://u.ae/en/information-and-services/visa-and-emirates-id/emirates-id","","Related eServices from Federal Authority for Identity and Citizenship website","","","Emirates ID within 24 hours
                             Federal Authority for Identity, Citizenship, Customs and Ports Security provides an urgent service for issuing the Emirates ID card within 24 hours. The service is known as ‘Fawri’ and is available against the regular stated fees plus an urgent service fee.
The service is for UAE nationals and GCC nationals officially residing in UAE and can be obtained for:  

    first time registration
    renewal of expired cards
    lost or damaged cards.

 
As for the expatriate residents other than GCC nationals, they are entitled to the urgent service only in case of replacement of their identity cards because the issuance or renewal of identity cards is linked to proof of residency and related procedures.
 
To obtain this service, visit the customer happiness centres of ICP without prior notice and present the documents specified.
 
Fawri service is available at the following ICP customers happiness centres:

    Al Jazeera and Khalifa City in Abu Dhabi
    Al Barsha, Al Rashidiya and Karama in Dubai 
    Madinat Zayed in the Western Region 
    Al Ain Centre
    Sharjah Centre 
    Ajman Centre 
    Fujairah Centre 
    Ras Al Khaimah Centre
    Umm Al Quwain Centre."
"1717288490-1206","https://u.ae/en/information-and-services#/","Moving to the UAE","https://u.ae/en/information-and-services/moving-to-the-uae","","[{""label-des"":""Health, education, jobs, visa, Emirates ID, transportation, finance and more""}]","","[]","Emirates ID","https://u.ae/en/information-and-services/visa-and-emirates-id/emirates-id","","Related eServices from Federal Authority for Identity and Citizenship website","","","Renewing Emirates ID
                            When can you renew your emirates ID?
The time limit to renew an expired ID card is 30 days from the date of expiry, after which late fines will apply. 
Note that after  the Emirates ID expires, the ID holder must apply for its renewal. Federal Authority for Identity, Citizenship, Customs and Ports Security (ICP) will send you a notification via SMS requesting you to renew your ID card. 
You can apply for the ID card renewal service at the website of ICP, or through ICP App on Google Play, App Store and Huawei, or through an accredited  typing centre. 
You might need to visit one of ICP's service centres to provide your biometric details.
 

How early can the Emirates ID be renewed?

    UAE nationals can apply for renewal of Emirates ID between six and one month before the expiry date.
    UAE residence visa holders can only apply for renewal when their residence visa is renewed or reissued."
"1717288490-1207","https://u.ae/en/information-and-services#/","Moving to the UAE","https://u.ae/en/information-and-services/moving-to-the-uae","","[{""label-des"":""Health, education, jobs, visa, Emirates ID, transportation, finance and more""}]","","[]","Emirates ID","https://u.ae/en/information-and-services/visa-and-emirates-id/emirates-id","","Related eServices from Federal Authority for Identity and Citizenship website","","","Replacing a lost, stolen or damaged Emirates ID card
                            If you have lost your Emirates ID card, or suspect it has been stolen, or it has been damaged, you must soon request a replacement of Emirates ID card from Federal Authority for Identity, Citizenship, Customs and Ports Security- ICP.  Here are the steps to get an Emirates ID card replaced:
 

    Report the incident

Approach the nearest ICP Customer Happiness Centre and report the incident so the stolen or lost card will be deactivated immediately. Ask ICP for ID number confirmation or a copy of the lost ID, in case you don’t have one. In case of damaged cards, bring the old card with you. When reporting the incident, remember to bring along your identification papers to prove your identity.

    UAE nationals must bring in an original valid passport and a family book.
    GCC nationals must provide a document proving their residency in the UAE.
    Expatriate residents must bring their original passport stamped with a valid residency permit.
    If the lost ID belongs to a child under 15, the parent must provide an original birth certificate of the child along with his coloured passport photo against a white background.

 

    Apply for ID card replacement

After reporting the incident, fill in an application form at any of ICA’s Customer Happiness Centres or the UAE ICP app available on iTunes and Google Play and request replacement of ID card.
 

    Pay the fees

Applicant must pay AED 300 for replacement of a lost or damaged ID, in addition to application fees of AED 70 in case of applying through typing centres, or AED 40 in case of applying through the eForm on the ICA website. These fees apply to all UAE nationals, GCC nationals and expatriate residents. You may get an express ID replacement service at ICA main’s Customer Happiness Centre against AED 150 extra.
 

    Collect your new ID card

You will receive a text message from ICP about the status of the submitted application and the expected delivery date. ID card will be issued within 48 hours from the time of submitting the replacement application. Those who applied for the express service will receive the ID card within 24 hours from the time they submit the replacement application. Contact Emirates Post to receive the card after receiving a message from ICP on the availability of the card.
 
For more information or help on the service, contact ICP Call Centre on 6005 30003."
"1717288490-1208","https://u.ae/en/information-and-services#/","Moving to the UAE","https://u.ae/en/information-and-services/moving-to-the-uae","","[{""label-des"":""Health, education, jobs, visa, Emirates ID, transportation, finance and more""}]","","[]","Emirates ID","https://u.ae/en/information-and-services/visa-and-emirates-id/emirates-id","","Related eServices from Federal Authority for Identity and Citizenship website","","","Updating details on Emirates ID
                            According to Federal Authority for Identity, Citizenship, Customs & Ports Security (ICP), the Emirates ID card holder must report any change in his/her details of the card to the competent department in ICP within one month from the date of change.
Apply to modify / update any details related to an existing and valid ID card.
This applies to Emirates ID cards issued to nationals and expatriate residents."
"1717288490-1209","https://u.ae/en/information-and-services#/","Moving to the UAE","https://u.ae/en/information-and-services/moving-to-the-uae","","[{""label-des"":""Health, education, jobs, visa, Emirates ID, transportation, finance and more""}]","","[]","Emirates ID","https://u.ae/en/information-and-services/visa-and-emirates-id/emirates-id","","Related eServices from Federal Authority for Identity and Citizenship website","","","Cancelling Emirates ID
                            Residents who intend to cancel their UAE residence visa for the purpose of leaving the country for good or for the purpose of changing jobs, are required to hand over their ID cards to the respective General Directorate for Residency and Foreigners Affairs.

The respective General Directorate for Residency and Foreigners Affairs will hand over the returned ID card to Federal Authority for Identity, Citizenship, Customs and Ports Security-ICP, which had issued the card.
 
For more information regarding the Emirates ID, you could contact ICP via the 'Ask Hamad'  service or the phone by calling on 600522222."
"1717288490-1210","https://u.ae/en/information-and-services#/","Moving to the UAE","https://u.ae/en/information-and-services/moving-to-the-uae","","[{""label-des"":""Health, education, jobs, visa, Emirates ID, transportation, finance and more""}]","","[]","Emirates ID","https://u.ae/en/information-and-services/visa-and-emirates-id/emirates-id","","Related eServices from Federal Authority for Identity and Citizenship website","","","Updated on 17 May 2024"
"1717288492-1211","https://u.ae/en/information-and-services#/","Moving to the UAE","https://u.ae/en/information-and-services/moving-to-the-uae","","[{""label-des"":""Health, education, jobs, visa, Emirates ID, transportation, finance and more""}]","","[]","Residence visas","https://u.ae/en/information-and-services/visa-and-emirates-id/residence-visas","Residence visas","","","",""
"1717288492-1212","https://u.ae/en/information-and-services#/","Moving to the UAE","https://u.ae/en/information-and-services/moving-to-the-uae","","[{""label-des"":""Health, education, jobs, visa, Emirates ID, transportation, finance and more""}]","","[]","Residence visas","https://u.ae/en/information-and-services/visa-and-emirates-id/residence-visas","","","Golden visa","https://u.ae/en/information-and-services/visa-and-emirates-id/residence-visas/golden-visa",""
"1717288492-1213","https://u.ae/en/information-and-services#/","Moving to the UAE","https://u.ae/en/information-and-services/moving-to-the-uae","","[{""label-des"":""Health, education, jobs, visa, Emirates ID, transportation, finance and more""}]","","[]","Residence visas","https://u.ae/en/information-and-services/visa-and-emirates-id/residence-visas","","","Residence visa for working in the UAE","https://u.ae/en/information-and-services/visa-and-emirates-id/residence-visas/residence-visa-for-working-in-the-uae",""
"1717288492-1214","https://u.ae/en/information-and-services#/","Moving to the UAE","https://u.ae/en/information-and-services/moving-to-the-uae","","[{""label-des"":""Health, education, jobs, visa, Emirates ID, transportation, finance and more""}]","","[]","Residence visas","https://u.ae/en/information-and-services/visa-and-emirates-id/residence-visas","","","Residence visa for working outside the UAE","https://u.ae/en/information-and-services/visa-and-emirates-id/residence-visas/residence-visa-for-working-outside-the-uae",""
"1717288492-1215","https://u.ae/en/information-and-services#/","Moving to the UAE","https://u.ae/en/information-and-services/moving-to-the-uae","","[{""label-des"":""Health, education, jobs, visa, Emirates ID, transportation, finance and more""}]","","[]","Residence visas","https://u.ae/en/information-and-services/visa-and-emirates-id/residence-visas","","","Blue visa","https://u.ae/en/information-and-services/visa-and-emirates-id/residence-visas/the-blue-visa",""
"1717288492-1216","https://u.ae/en/information-and-services#/","Moving to the UAE","https://u.ae/en/information-and-services/moving-to-the-uae","","[{""label-des"":""Health, education, jobs, visa, Emirates ID, transportation, finance and more""}]","","[]","Residence visas","https://u.ae/en/information-and-services/visa-and-emirates-id/residence-visas","","","Residence visa for the retired","https://u.ae/en/information-and-services/visa-and-emirates-id/residence-visas/residence-visa-for-the-retired",""
"1717288492-1217","https://u.ae/en/information-and-services#/","Moving to the UAE","https://u.ae/en/information-and-services/moving-to-the-uae","","[{""label-des"":""Health, education, jobs, visa, Emirates ID, transportation, finance and more""}]","","[]","Residence visas","https://u.ae/en/information-and-services/visa-and-emirates-id/residence-visas","","","Residence visa for doing business in the UAE","https://u.ae/en/information-and-services/visa-and-emirates-id/residence-visas/residence-visa-for-doing-business-in-the-uae",""
"1717288492-1218","https://u.ae/en/information-and-services#/","Moving to the UAE","https://u.ae/en/information-and-services/moving-to-the-uae","","[{""label-des"":""Health, education, jobs, visa, Emirates ID, transportation, finance and more""}]","","[]","Residence visas","https://u.ae/en/information-and-services/visa-and-emirates-id/residence-visas","","","Residence visa for studying in the UAE","https://u.ae/en/information-and-services/visa-and-emirates-id/residence-visas/residence-visa-for-studying-in-the-uae",""
"1717288492-1219","https://u.ae/en/information-and-services#/","Moving to the UAE","https://u.ae/en/information-and-services/moving-to-the-uae","","[{""label-des"":""Health, education, jobs, visa, Emirates ID, transportation, finance and more""}]","","[]","Residence visas","https://u.ae/en/information-and-services/visa-and-emirates-id/residence-visas","","","Residence visa for family members","https://u.ae/en/information-and-services/visa-and-emirates-id/residence-visas/residence-visa-for-family-members",""
"1717288492-1220","https://u.ae/en/information-and-services#/","Moving to the UAE","https://u.ae/en/information-and-services/moving-to-the-uae","","[{""label-des"":""Health, education, jobs, visa, Emirates ID, transportation, finance and more""}]","","[]","Residence visas","https://u.ae/en/information-and-services/visa-and-emirates-id/residence-visas","","","General provisions for the residence visa","https://u.ae/en/information-and-services/visa-and-emirates-id/residence-visas/general-provisions-for-the-residence-visa",""
"1717288492-1221","https://u.ae/en/information-and-services#/","Moving to the UAE","https://u.ae/en/information-and-services/moving-to-the-uae","","[{""label-des"":""Health, education, jobs, visa, Emirates ID, transportation, finance and more""}]","","[]","Residence visas","https://u.ae/en/information-and-services/visa-and-emirates-id/residence-visas","","","Visa rules for UAE residence visa holders travelling abroad","https://u.ae/en/information-and-services/visa-and-emirates-id/residence-visas/visa-rules-for-uae-residence-visa-holders-travelling-abroad",""
"1717288492-1222","https://u.ae/en/information-and-services#/","Moving to the UAE","https://u.ae/en/information-and-services/moving-to-the-uae","","[{""label-des"":""Health, education, jobs, visa, Emirates ID, transportation, finance and more""}]","","[]","Residence visas","https://u.ae/en/information-and-services/visa-and-emirates-id/residence-visas","","","Abu Dhabi Residents Office","https://u.ae/en/information-and-services/visa-and-emirates-id/residence-visas/abu-dhabi-residents-office",""
"1717288494-1223","https://u.ae/en/information-and-services#/","Moving to the UAE","https://u.ae/en/information-and-services/moving-to-the-uae","","[{""label-des"":""Health, education, jobs, visa, Emirates ID, transportation, finance and more""}]","","[]","Fact sheet","https://u.ae/en/about-the-uae/fact-sheet","Fact sheet","The UAE is a constitutional federation of seven emirates. Abu Dhabi city is the capital of the UAE. Arabic is the official language of the UAE. Islam is the official religion in the UAE. The UAE is 4 hours ahead of GMT. The Arab Emirati Dirham (AED) is pegged to the US dollar (USD). 1 USD = AED 3.6725. The UAE passport holds the 1st position globally.","","",""
"1717288497-1224","https://u.ae/en/information-and-services#/","Business","https://u.ae/en/information-and-services/business","Business","[{""label-des"":""Planning, starting, running and closing businesses on the mainland and in free zones""}]","","[]","","","","","","",""
"1717288499-1225","https://u.ae/en/information-and-services#/","Business","https://u.ae/en/information-and-services/business","","[{""label-des"":""Planning, starting, running and closing businesses on the mainland and in free zones""}]","","[]","Business incubators","https://u.ae/en/information-and-services/business/business-incubators","Business incubators","MBZ Incubation and Entrepreneurship Center (MIEC) at Mohamed bin Zayed University of Artificial Intelligence is designed to accelerate the innovation and adoption of artificial intelligence in the business sector by facilitating the journey from ideation to start-up creation.","","",""
"1717288499-1226","https://u.ae/en/information-and-services#/","Business","https://u.ae/en/information-and-services/business","","[{""label-des"":""Planning, starting, running and closing businesses on the mainland and in free zones""}]","","[]","Business incubators","https://u.ae/en/information-and-services/business/business-incubators","","MBZ Incubation and Entrepreneurship Center (MIEC) at Mohamed bin Zayed University of Artificial Intelligence is designed to accelerate the innovation and adoption of artificial intelligence in the business sector by facilitating the journey from ideation to start-up creation.","","","Area 2071
                            Overseen by Dubai Future Foundation, Area 2071 is a  unique ecosystem that nurtures global talents to start and grow their business in the UAE. Members of Area 2071 have access to a network of strategic partners, entrepreneurs and investors. 
 
Area 2071 offers subsidised licensing fees to all startups and entrepreneurs. The fees amount to AED 1,000 annually for a commercial licence allowing the entrepreneur to conduct three activities within the same segment. 
 
Registered businessowners will have a 3-year business licence with for operation within Area 2071 and Dubai Development Authority (DDA), known before as Dubai Creative Clusters Authority (DCCA). 
 
To register in Area 2071, companies must have an initial approval from Dubai Future Foundation Program.
 
Learn more how to start your business in Area 2071.
 
Long-term visa
Area 2071 incubates entrepreneurs who own an established business with a minimum capital of AED 500,000 in a field approved by Ministry of Economy. Such entrepreneurs have an opportunity to acquire a 5-years visa, with the possibility to qualify for permanent residency visa if the same original conditions of the investor are met. Learn how to apply for UAE long-term visa through Area 2071."
"1717288499-1227","https://u.ae/en/information-and-services#/","Business","https://u.ae/en/information-and-services/business","","[{""label-des"":""Planning, starting, running and closing businesses on the mainland and in free zones""}]","","[]","Business incubators","https://u.ae/en/information-and-services/business/business-incubators","","MBZ Incubation and Entrepreneurship Center (MIEC) at Mohamed bin Zayed University of Artificial Intelligence is designed to accelerate the innovation and adoption of artificial intelligence in the business sector by facilitating the journey from ideation to start-up creation.","","","Hub71, a business incubator
                            The Abu Dhabi government established Hub71 to support technology startups in the emirate by attracting top venture capital funds and investors to increase the pool of capital available for startups and venture capitals in Abu Dhabi. 
 
Hub71 collaborates with major business stakeholders such as Abu Dhabi Global Market (ADGM), Mubadala Investment Company and other key business players to foster the next generation of tech innovators and startups.
 
Hub71 offers incentive monetary programmes with 100 per cent and 50 per cent subsidies for early and emergent stages of startups. 
 
To be considered for the incentive programme, companies should:

    be sure to generate high growth 
    target a large user base 
    provide transformative technologies 
    have secured VC funding in the last three years
    set up a meaningful presence at Hub71.

 
Hub71 initiative is part of Ghadan 21, a AED 50 billion investment stimulus fund launched by H. H. Sheikh Mohamed bin Zayed Al Nahyan, President of the UAE."
"1717288499-1228","https://u.ae/en/information-and-services#/","Business","https://u.ae/en/information-and-services/business","","[{""label-des"":""Planning, starting, running and closing businesses on the mainland and in free zones""}]","","[]","Business incubators","https://u.ae/en/information-and-services/business/business-incubators","","MBZ Incubation and Entrepreneurship Center (MIEC) at Mohamed bin Zayed University of Artificial Intelligence is designed to accelerate the innovation and adoption of artificial intelligence in the business sector by facilitating the journey from ideation to start-up creation.","","","Start-up incubators
                            Find out key business incubators for start-ups across the UAE:

    Dubai's top-tier incubators
    Startup support and venues- Invest in Dubai
    Certified business incubators
    Business incubators- Sharjah SME Ruwad."
"1717288499-1229","https://u.ae/en/information-and-services#/","Business","https://u.ae/en/information-and-services/business","","[{""label-des"":""Planning, starting, running and closing businesses on the mainland and in free zones""}]","","[]","Business incubators","https://u.ae/en/information-and-services/business/business-incubators","","MBZ Incubation and Entrepreneurship Center (MIEC) at Mohamed bin Zayed University of Artificial Intelligence is designed to accelerate the innovation and adoption of artificial intelligence in the business sector by facilitating the journey from ideation to start-up creation.","","","Fazaa Center for Business Incubators and Accelerators
                            In July 2020, the UAE launched the Fazaa Center for Business Incubators and Accelerators to provide logistical support, training, qualification, studies and consultancies to Emirati entrepreneurs. The centre enables them to establish their projects through their services that help them to overcome the challenges of managing, financing and marketing entrepreneurial business ventures.
 

 
Read news coverage on WAM."
"1717288499-1230","https://u.ae/en/information-and-services#/","Business","https://u.ae/en/information-and-services/business","","[{""label-des"":""Planning, starting, running and closing businesses on the mainland and in free zones""}]","","[]","Business incubators","https://u.ae/en/information-and-services/business/business-incubators","","MBZ Incubation and Entrepreneurship Center (MIEC) at Mohamed bin Zayed University of Artificial Intelligence is designed to accelerate the innovation and adoption of artificial intelligence in the business sector by facilitating the journey from ideation to start-up creation.","","","Updated on 28 Mar 2024"
"1717288502-1231","https://u.ae/en/information-and-services#/","Business","https://u.ae/en/information-and-services/business","","[{""label-des"":""Planning, starting, running and closing businesses on the mainland and in free zones""}]","","[]","FAQs about business","https://u.ae/en/information-and-services/business/faqs-about-business","FAQs about business","","","",""
"1717288504-1232","https://u.ae/en/information-and-services#/","Business","https://u.ae/en/information-and-services/business","","[{""label-des"":""Planning, starting, running and closing businesses on the mainland and in free zones""}]","","[]","Important digital services","https://u.ae/en/information-and-services/business/important-digital-services","Important digital services","","","",""
"1717288504-1233","https://u.ae/en/information-and-services#/","Business","https://u.ae/en/information-and-services/business","","[{""label-des"":""Planning, starting, running and closing businesses on the mainland and in free zones""}]","","[]","Important digital services","https://u.ae/en/information-and-services/business/important-digital-services","","","Investor Navigator","https://u.ae/en/information-and-services/business/important-digital-services/investor-navigator",""
"1717288504-1234","https://u.ae/en/information-and-services#/","Business","https://u.ae/en/information-and-services/business","","[{""label-des"":""Planning, starting, running and closing businesses on the mainland and in free zones""}]","","[]","Important digital services","https://u.ae/en/information-and-services/business/important-digital-services","","","Verify business licences","https://u.ae/en/information-and-services/business/important-digital-services/inquire-about-licences-names-and-activities",""
"1717288504-1235","https://u.ae/en/information-and-services#/","Business","https://u.ae/en/information-and-services/business","","[{""label-des"":""Planning, starting, running and closing businesses on the mainland and in free zones""}]","","[]","Important digital services","https://u.ae/en/information-and-services/business/important-digital-services","","","National Economic Register","https://u.ae/en/information-and-services/business/important-digital-services/national-economic-register",""
"1717288504-1236","https://u.ae/en/information-and-services#/","Business","https://u.ae/en/information-and-services/business","","[{""label-des"":""Planning, starting, running and closing businesses on the mainland and in free zones""}]","","[]","Important digital services","https://u.ae/en/information-and-services/business/important-digital-services","","","Digital invoicing","https://u.ae/en/information-and-services/business/important-digital-services/digital-invoicing",""
"1717288504-1237","https://u.ae/en/information-and-services#/","Business","https://u.ae/en/information-and-services/business","","[{""label-des"":""Planning, starting, running and closing businesses on the mainland and in free zones""}]","","[]","Important digital services","https://u.ae/en/information-and-services/business/important-digital-services","","","Basher (Doing business in 15 minutes)","https://u.ae/en/information-and-services/business/important-digital-services/bashr",""
"1717288504-1238","https://u.ae/en/information-and-services#/","Business","https://u.ae/en/information-and-services/business","","[{""label-des"":""Planning, starting, running and closing businesses on the mainland and in free zones""}]","","[]","Important digital services","https://u.ae/en/information-and-services/business/important-digital-services","","","Reporting economic crimes","https://u.ae/en/information-and-services/business/important-digital-services/reporting-economic-crimes",""
"1717288504-1239","https://u.ae/en/information-and-services#/","Business","https://u.ae/en/information-and-services/business","","[{""label-des"":""Planning, starting, running and closing businesses on the mainland and in free zones""}]","","[]","Important digital services","https://u.ae/en/information-and-services/business/important-digital-services","","","Register your website using .ae, the top level domain name","https://u.ae/en/information-and-services/business/important-digital-services/the-top-level-domain-name-of-the-uae",""
"1717288504-1240","https://u.ae/en/information-and-services#/","Business","https://u.ae/en/information-and-services/business","","[{""label-des"":""Planning, starting, running and closing businesses on the mainland and in free zones""}]","","[]","Important digital services","https://u.ae/en/information-and-services/business/important-digital-services","","","Tawtheef, a bundled service for businesses to hire staff","https://u.ae/en/information-and-services/business/important-digital-services/tawtheef",""
"1717288506-1241","https://u.ae/en/information-and-services#/","Business","https://u.ae/en/information-and-services/business","","[{""label-des"":""Planning, starting, running and closing businesses on the mainland and in free zones""}]","","[]","Residence visa for doing business in the UAE","https://u.ae/en/information-and-services/visa-and-emirates-id/residence-visas/residence-visa-for-doing-business-in-the-uae","Residence visa for doing business in the UAE","The Green visa for investors is given to investors establishing or participating in commercial activities in the UAE. It replaces the previous residence visa that was valid for 2 years only. Requirements include:","","",""
"1717288506-1242","https://u.ae/en/information-and-services#/","Business","https://u.ae/en/information-and-services/business","","[{""label-des"":""Planning, starting, running and closing businesses on the mainland and in free zones""}]","","[]","Residence visa for doing business in the UAE","https://u.ae/en/information-and-services/visa-and-emirates-id/residence-visas/residence-visa-for-doing-business-in-the-uae","","The Green visa for investors is given to investors establishing or participating in commercial activities in the UAE. It replaces the previous residence visa that was valid for 2 years only. Requirements include:","","","Updated on 21 Apr 2024"
"1717288509-1243","https://u.ae/en/information-and-services#/","Business","https://u.ae/en/information-and-services/business","","[{""label-des"":""Planning, starting, running and closing businesses on the mainland and in free zones""}]","","[]","Visit visa to explore investment opportunities","https://u.ae/en/information-and-services/visa-and-emirates-id/visit-visas/visit-visa-to-explore-investment-opportunities","Visit visa to explore investment opportunities","The visit visa to explore investment opportunities enables easy entry of foreigners without requiring a sponsor or a host. It aims to encourage investors and entrepreneurs to explore business and investment opportunities in the UAE.","","",""
"1717288511-1244","https://u.ae/en/information-and-services#/","Business","https://u.ae/en/information-and-services/business","","[{""label-des"":""Planning, starting, running and closing businesses on the mainland and in free zones""}]","","[]","Programmes for boosting business","https://u.ae/en/about-the-uae/strategies-initiatives-and-awards/strategies-plans-and-visions/business","Programmes for boosting business","","","",""
"1717288511-1245","https://u.ae/en/information-and-services#/","Business","https://u.ae/en/information-and-services/business","","[{""label-des"":""Planning, starting, running and closing businesses on the mainland and in free zones""}]","","[]","Programmes for boosting business","https://u.ae/en/about-the-uae/strategies-initiatives-and-awards/strategies-plans-and-visions/business","","","The Dubai Family Business Management Programme","https://u.ae/en/about-the-uae/strategies-initiatives-and-awards/strategies-plans-and-visions/finance-and-economy/the-dubai-family-business-management-programme",""
"1717288511-1246","https://u.ae/en/information-and-services#/","Business","https://u.ae/en/information-and-services/business","","[{""label-des"":""Planning, starting, running and closing businesses on the mainland and in free zones""}]","","[]","Programmes for boosting business","https://u.ae/en/about-the-uae/strategies-initiatives-and-awards/strategies-plans-and-visions/business","","","Dubai Economic Leadership Program","https://u.ae/en/about-the-uae/strategies-initiatives-and-awards/strategies-plans-and-visions/business/dubai-economic-leadership-program",""
"1717288511-1247","https://u.ae/en/information-and-services#/","Business","https://u.ae/en/information-and-services/business","","[{""label-des"":""Planning, starting, running and closing businesses on the mainland and in free zones""}]","","[]","Programmes for boosting business","https://u.ae/en/about-the-uae/strategies-initiatives-and-awards/strategies-plans-and-visions/business","","","United Global Emirates Campaign","https://u.ae/en/about-the-uae/strategies-initiatives-and-awards/strategies-plans-and-visions/business/united-global-emirates-campaign",""
"1717288511-1248","https://u.ae/en/information-and-services#/","Business","https://u.ae/en/information-and-services/business","","[{""label-des"":""Planning, starting, running and closing businesses on the mainland and in free zones""}]","","[]","Programmes for boosting business","https://u.ae/en/about-the-uae/strategies-initiatives-and-awards/strategies-plans-and-visions/business","","","Become our partner, Make it in the Emirates","https://u.ae/en/about-the-uae/strategies-initiatives-and-awards/strategies-plans-and-visions/business/uae-unified-industrial-brand-identity-make-it-in-the-emirates",""
"1717288514-1249","https://u.ae/en/information-and-services#/","Business","https://u.ae/en/information-and-services/business","","[{""label-des"":""Planning, starting, running and closing businesses on the mainland and in free zones""}]","","[]","Regulations","https://u.ae/en/information-and-services/business/regulations","Regulations","","","",""
"1717288514-1250","https://u.ae/en/information-and-services#/","Business","https://u.ae/en/information-and-services/business","","[{""label-des"":""Planning, starting, running and closing businesses on the mainland and in free zones""}]","","[]","Regulations","https://u.ae/en/information-and-services/business/regulations","","","Business regulations related to mainland companies","https://u.ae/en/information-and-services/business/regulations/business-regulations-related-to-mainland-companies",""
"1717288514-1251","https://u.ae/en/information-and-services#/","Business","https://u.ae/en/information-and-services/business","","[{""label-des"":""Planning, starting, running and closing businesses on the mainland and in free zones""}]","","[]","Regulations","https://u.ae/en/information-and-services/business/regulations","","","Business regulations related to free zone companies","https://u.ae/en/information-and-services/business/regulations/business-regulations-related-to-free-zone-companies",""
"1717288514-1252","https://u.ae/en/information-and-services#/","Business","https://u.ae/en/information-and-services/business","","[{""label-des"":""Planning, starting, running and closing businesses on the mainland and in free zones""}]","","[]","Regulations","https://u.ae/en/information-and-services/business/regulations","","","Combatting money laundering","https://u.ae/en/information-and-services/business/regulations/combatting-money-laundering",""
"1717288514-1253","https://u.ae/en/information-and-services#/","Business","https://u.ae/en/information-and-services/business","","[{""label-des"":""Planning, starting, running and closing businesses on the mainland and in free zones""}]","","[]","Regulations","https://u.ae/en/information-and-services/business/regulations","","","Other related regulations","https://u.ae/en/information-and-services/business/regulations/business-regulations",""
"1717288514-1254","https://u.ae/en/information-and-services#/","Business","https://u.ae/en/information-and-services/business","","[{""label-des"":""Planning, starting, running and closing businesses on the mainland and in free zones""}]","","[]","Regulations","https://u.ae/en/information-and-services/business/regulations","","","Intellectual property","https://u.ae/en/information-and-services/business/regulations/intellectual-property",""
"1717288514-1255","https://u.ae/en/information-and-services#/","Business","https://u.ae/en/information-and-services/business","","[{""label-des"":""Planning, starting, running and closing businesses on the mainland and in free zones""}]","","[]","Regulations","https://u.ae/en/information-and-services/business/regulations","","","Insolvency and bankruptcy","https://u.ae/en/information-and-services/business/regulations/bankruptcy-and-insolvency",""
"1717288514-1256","https://u.ae/en/information-and-services#/","Business","https://u.ae/en/information-and-services/business","","[{""label-des"":""Planning, starting, running and closing businesses on the mainland and in free zones""}]","","[]","Regulations","https://u.ae/en/information-and-services/business/regulations","","","Protection of the rights of businesses in Dubai","https://u.ae/en/information-and-services/business/regulations/protection-of-the-rights-of-businesses-from-other-businesses-in-dubai",""
"1717288516-1257","https://u.ae/en/information-and-services#/","Business","https://u.ae/en/information-and-services/business","","[{""label-des"":""Planning, starting, running and closing businesses on the mainland and in free zones""}]","","[]","Business partnerships","https://u.ae/en/information-and-services/business/public-private-people-partnership","Business partnerships","","","",""
"1717288516-1258","https://u.ae/en/information-and-services#/","Business","https://u.ae/en/information-and-services/business","","[{""label-des"":""Planning, starting, running and closing businesses on the mainland and in free zones""}]","","[]","Business partnerships","https://u.ae/en/information-and-services/business/public-private-people-partnership","","","Public Private Partnership (PPP)","https://u.ae/en/information-and-services/business/public-private-people-partnership/ppp",""
"1717288516-1259","https://u.ae/en/information-and-services#/","Business","https://u.ae/en/information-and-services/business","","[{""label-des"":""Planning, starting, running and closing businesses on the mainland and in free zones""}]","","[]","Business partnerships","https://u.ae/en/information-and-services/business/public-private-people-partnership","","","Public Private People Partnership (PPPP)","https://u.ae/en/information-and-services/business/public-private-people-partnership/pppp",""
"1717288519-1260","https://u.ae/en/information-and-services#/","Business","https://u.ae/en/information-and-services/business","","[{""label-des"":""Planning, starting, running and closing businesses on the mainland and in free zones""}]","","[]","eCommerce","https://u.ae/en/information-and-services/business/ecommerce","eCommerce","Federal Decree - Law No. 14 of 2023 Concerning the Modern Technology-based Trade","","",""
"1717288519-1261","https://u.ae/en/information-and-services#/","Business","https://u.ae/en/information-and-services/business","","[{""label-des"":""Planning, starting, running and closing businesses on the mainland and in free zones""}]","","[]","eCommerce","https://u.ae/en/information-and-services/business/ecommerce","","Federal Decree - Law No. 14 of 2023 Concerning the Modern Technology-based Trade","","","Online business licences in the UAE’s mainland 
                            If you need to establish an online business in the UAE’s mainland, you have to apply through the Department of Economic Development (DED) in the respective emirate. All eTrade licences require the approval of Telecommunications and Digital Government Regulatory Authority also, which is in charge of regulating the eCommerce framework and transactions in the UAE. Find out the service to apply for non- objection certificate to practice eTrade. 
 
Read about 

    Electronic Transactions and Trust Services Law ( Available in Arabic only)
    eCommerce platforms-Ministry of Economy
    
    UAE e-commerce market forecast to reach $9.2 billion by 2026."
